CASE_ID,EVENT_ID,ACTIVITY,START_TIMESTAMP,END_TIMESTAMP,RECURSO,AGENTE
c539a52992a7efc7,2046,FINALIZATION WITH COMPLAINT,2025-07-16 14:55:24.412032,2025-07-16 14:59:50.675321,,human
c539a52992a7efc7,2047,END-DIALOGUE-SYSTEM,2025-07-16 14:59:50.675321,2025-07-16 14:59:50.675321,,syst
c559aff23443c334,2048,START-DIALOGUE-SYTEM,2025-07-11 18:11:37.149164,2025-07-11 18:11:37.149164,,syst
c559aff23443c334,2049,CHATBOT INITIAL GREETING,2025-07-11 18:11:37.149164,2025-07-11 18:11:38.149164,,ai
c559aff23443c334,2050,FINALIZATION WITH COMPLAINT,2025-07-11 18:11:38.149164,2025-07-11 18:14:00.916821,,human
c559aff23443c334,2051,RESPONSE WITHOUT SOLUTION,2025-07-11 18:14:00.916821,2025-07-11 18:14:38.876765,cartoes_credito_outros_produtos,ai
c559aff23443c334,2052,FINALIZATION WITH COMPLAINT,2025-07-11 18:14:38.876765,2025-07-11 18:17:32.685273,,human
c559aff23443c334,2053,SOLUTION DELIVERY,2025-07-11 18:17:32.685273,2025-07-11 18:18:08.599323,cartoes_credito_outros_produtos,ai
c559aff23443c334,2054,SOLUTION REJECTION,2025-07-11 18:18:08.599323,2025-07-11 18:21:12.839141,,human
c559aff23443c334,2055,PROACTIVE CLARIFICATION,2025-07-11 18:21:12.839141,2025-07-11 18:21:49.662077,cartoes_credito_outros_produtos,ai
c559aff23443c334,2056,SOLUTION REJECTION,2025-07-11 18:21:49.662077,2025-07-11 18:24:42.191649,,human
c559aff23443c334,2057,SOLUTION DELIVERY,2025-07-11 18:24:42.191649,2025-07-11 18:25:22.356200,cartoes_credito_outros_produtos,ai
c559aff23443c334,2058,RESPONSE WITH DISSATISFACTION,2025-07-11 18:25:22.356200,2025-07-11 18:28:03.200762,,human
c559aff23443c334,2059,PROACTIVE CLARIFICATION,2025-07-11 18:28:03.200762,2025-07-11 18:28:54.641090,cartoes_credito_outros_produtos,ai
c559aff23443c334,2060,FINALIZATION WITH COMPLAINT,2025-07-11 18:28:54.641090,2025-07-11 18:31:36.185192,,human
c559aff23443c334,2061,RESPONSE WITHOUT SOLUTION,2025-07-11 18:31:36.185192,2025-07-11 18:32:27.209531,cartoes_credito_outros_produtos,ai
c559aff23443c334,2062,FINALIZATION WITH COMPLAINT,2025-07-11 18:32:27.209531,2025-07-11 18:35:36.885220,,human
c559aff23443c334,2063,END-DIALOGUE-SYSTEM,2025-07-11 18:35:36.885220,2025-07-11 18:35:36.885220,,syst
c645ecbdca55ac07,2064,START-DIALOGUE-SYTEM,2025-07-14 17:35:20.324526,2025-07-14 17:35:20.324526,,syst
c645ecbdca55ac07,2065,CHATBOT INITIAL GREETING,2025-07-14 17:35:20.324526,2025-07-14 17:35:21.324526,,ai
c645ecbdca55ac07,2066,INTENT EXPANSION,2025-07-14 17:35:21.324526,2025-07-14 17:36:40.555280,,human
c645ecbdca55ac07,2067,PROACTIVE CLARIFICATION,2025-07-14 17:36:40.555280,2025-07-14 17:37:25.531038,cartoes_credito_outros_produtos,ai
c645ecbdca55ac07,2068,RESPONSE DOUBT,2025-07-14 17:37:25.531038,2025-07-14 17:38:53.499497,,human
c645ecbdca55ac07,2069,DATA RESPONSE,2025-07-14 17:38:53.499497,2025-07-14 17:39:30.080169,"fidelidade_aereos, fidelidade_varejo",ai
c645ecbdca55ac07,2070,FINALIZATION WITH COMPLAINT,2025-07-14 17:39:30.080169,2025-07-14 17:41:07.080543,,human
c645ecbdca55ac07,2071,END-DIALOGUE-SYSTEM,2025-07-14 17:41:07.080543,2025-07-14 17:41:07.080543,,syst
c6caad696caeff92,2072,START-DIALOGUE-SYTEM,2025-06-26 16:14:49.229953,2025-06-26 16:14:49.229953,,syst
c6caad696caeff92,2073,CHATBOT INITIAL GREETING,2025-06-26 16:14:49.229953,2025-06-26 16:14:50.229953,,ai
c6caad696caeff92,2074,CANCELLATION REQUEST,2025-06-26 16:14:50.229953,2025-06-26 16:19:47.570307,,human
c6caad696caeff92,2075,PROACTIVE CLARIFICATION,2025-06-26 16:19:47.570307,2025-06-26 16:20:33.281970,cartoes_credito_outros_produtos,ai
c6caad696caeff92,2076,CANCELLATION REQUEST,2025-06-26 16:20:33.281970,2025-06-26 16:26:05.693400,,human
c6caad696caeff92,2077,PROACTIVE CLARIFICATION,2025-06-26 16:26:05.693400,2025-06-26 16:26:43.752929,cartoes_credito_outros_produtos,ai
c6caad696caeff92,2078,CANCELLATION REQUEST,2025-06-26 16:26:43.752929,2025-06-26 16:32:07.201438,,human
c6caad696caeff92,2079,SOLUTION DELIVERY,2025-06-26 16:32:07.201438,2025-06-26 16:32:54.747220,cartoes_credito_outros_produtos,ai
c6caad696caeff92,2080,CANCELLATION REQUEST,2025-06-26 16:32:54.747220,2025-06-26 16:36:25.113624,,human
c6caad696caeff92,2081,SOLUTION DELIVERY,2025-06-26 16:36:25.113624,2025-06-26 16:37:19.299749,cartoes_credito_outros_produtos,ai
c6caad696caeff92,2082,CANCELLATION REQUEST,2025-06-26 16:37:19.299749,2025-06-26 16:40:47.558079,,human
c6caad696caeff92,2083,END-DIALOGUE-SYSTEM,2025-06-26 16:40:47.558079,2025-06-26 16:40:47.558079,,syst
c7bd4bc289f4d546,2084,START-DIALOGUE-SYTEM,2025-07-03 15:34:46.552960,2025-07-03 15:34:46.552960,,syst
c7bd4bc289f4d546,2085,CHATBOT INITIAL GREETING,2025-07-03 15:34:46.552960,2025-07-03 15:34:47.552960,,ai
c7bd4bc289f4d546,2086,FINALIZATION WITH COMPLAINT,2025-07-03 15:34:47.552960,2025-07-03 15:37:27.671423,,human
c7bd4bc289f4d546,2087,PROACTIVE CLARIFICATION,2025-07-03 15:37:27.671423,2025-07-03 15:38:10.321560,cartoes_credito_outros_produtos,ai
c7bd4bc289f4d546,2088,FINALIZATION WITH COMPLAINT,2025-07-03 15:38:10.321560,2025-07-03 15:40:39.644017,,human
c7bd4bc289f4d546,2089,SOLUTION DELIVERY,2025-07-03 15:40:39.644017,2025-07-03 15:41:20.674754,cartoes_credito_outros_produtos,ai
c7bd4bc289f4d546,2090,SOLUTION REJECTION,2025-07-03 15:41:20.674754,2025-07-03 15:43:29.992477,,human
c7bd4bc289f4d546,2091,PROACTIVE CLARIFICATION,2025-07-03 15:43:29.992477,2025-07-03 15:44:09.395536,cartoes_credito_outros_produtos,ai
c7bd4bc289f4d546,2092,FINALIZATION WITH COMPLAINT,2025-07-03 15:44:09.395536,2025-07-03 15:47:17.287102,,human
c7bd4bc289f4d546,2093,PROACTIVE CLARIFICATION,2025-07-03 15:47:17.287102,2025-07-03 15:48:00.240980,cartoes_credito_outros_produtos,ai
c7bd4bc289f4d546,2094,FINALIZATION WITH COMPLAINT,2025-07-03 15:48:00.240980,2025-07-03 15:50:34.734957,,human
c7bd4bc289f4d546,2095,PROACTIVE CLARIFICATION,2025-07-03 15:50:34.734957,2025-07-03 15:51:26.115405,cartoes_credito_outros_produtos,ai
c7bd4bc289f4d546,2096,FINALIZATION WITH COMPLAINT,2025-07-03 15:51:26.115405,2025-07-03 15:53:22.254383,,human
c7bd4bc289f4d546,2097,END-DIALOGUE-SYSTEM,2025-07-03 15:53:22.254383,2025-07-03 15:53:22.254383,,syst
c8c24b89232a2c83,2098,START-DIALOGUE-SYTEM,2025-07-15 14:31:21.821203,2025-07-15 14:31:21.821203,,syst
c8c24b89232a2c83,2099,CHATBOT INITIAL GREETING,2025-07-15 14:31:21.821203,2025-07-15 14:31:22.821203,,ai
c8c24b89232a2c83,2100,CANCELLATION REQUEST,2025-07-15 14:31:22.821203,2025-07-15 14:40:25.103372,,human
c8c24b89232a2c83,2101,SOLUTION DELIVERY,2025-07-15 14:40:25.103372,2025-07-15 14:41:11.080609,cartoes_credito_outros_produtos,ai
c8c24b89232a2c83,2102,CANCELLATION REQUEST,2025-07-15 14:41:11.080609,2025-07-15 14:54:01.890432,,human
c8c24b89232a2c83,2103,SOLUTION DELIVERY,2025-07-15 14:54:01.890432,2025-07-15 14:54:37.265135,cartoes_credito_outros_produtos,ai
c8c24b89232a2c83,2104,USER CONFIRMATION,2025-07-15 14:54:37.265135,2025-07-15 15:02:49.979431,,human
c8c24b89232a2c83,2105,END-DIALOGUE-SYSTEM,2025-07-15 15:02:49.979431,2025-07-15 15:02:49.979431,,syst
c8cdfd06278e66cb,2106,START-DIALOGUE-SYTEM,2025-06-28 21:24:07.454230,2025-06-28 21:24:07.454230,,syst
c8cdfd06278e66cb,2107,CHATBOT INITIAL GREETING,2025-06-28 21:24:07.454230,2025-06-28 21:24:08.454230,,ai
c8cdfd06278e66cb,2108,INTENT EXPANSION,2025-06-28 21:24:08.454230,2025-06-28 21:33:29.758620,,human
c8cdfd06278e66cb,2109,PROACTIVE CLARIFICATION,2025-06-28 21:33:29.758620,2025-06-28 21:34:07.974586,cartoes_credito_outros_produtos,ai
c8cdfd06278e66cb,2110,INTENT EXPANSION,2025-06-28 21:34:07.974586,2025-06-28 21:42:36.145007,,human
c8cdfd06278e66cb,2111,DATA RESPONSE,2025-06-28 21:42:36.145007,2025-06-28 21:43:07.262235,cartoes_credito_outros_produtos,ai
c8cdfd06278e66cb,2112,SPONTANEOUS THANK,2025-06-28 21:43:07.262235,2025-06-28 21:50:39.485016,,human
c8cdfd06278e66cb,2113,END-DIALOGUE-SYSTEM,2025-06-28 21:50:39.485016,2025-06-28 21:50:39.485016,,syst
c9032ef7f6bdbc98,2114,START-DIALOGUE-SYTEM,2025-07-23 08:28:56.018089,2025-07-23 08:28:56.018089,,syst
c9032ef7f6bdbc98,2115,CHATBOT INITIAL GREETING,2025-07-23 08:28:56.018089,2025-07-23 08:28:57.018089,,ai
c9032ef7f6bdbc98,2116,SOLUTION REJECTION,2025-07-23 08:28:57.018089,2025-07-23 08:30:58.377434,,human
c9032ef7f6bdbc98,2117,DATA RESPONSE,2025-07-23 08:30:58.377434,2025-07-23 08:31:41.611181,cartoes_credito_outros_produtos,ai
c9032ef7f6bdbc98,2118,SOLUTION REJECTION,2025-07-23 08:31:41.611181,2025-07-23 08:33:23.429301,,human
c9032ef7f6bdbc98,2119,RESPONSE WITHOUT SOLUTION,2025-07-23 08:33:23.429301,2025-07-23 08:34:11.357026,cartoes_credito_outros_produtos,ai
c9032ef7f6bdbc98,2120,FINALIZATION WITH COMPLAINT,2025-07-23 08:34:11.357026,2025-07-23 08:35:35.315933,,human
c9032ef7f6bdbc98,2121,END-DIALOGUE-SYSTEM,2025-07-23 08:35:35.315933,2025-07-23 08:35:35.315933,,syst
ce2de909b7e5fd69,2122,START-DIALOGUE-SYTEM,2025-07-04 15:04:31.022651,2025-07-04 15:04:31.022651,,syst
ce2de909b7e5fd69,2123,CHATBOT INITIAL GREETING,2025-07-04 15:04:31.022651,2025-07-04 15:04:32.022651,,ai
ce2de909b7e5fd69,2124,INTENT EXPANSION,2025-07-04 15:04:32.022651,2025-07-04 15:06:56.451119,,human
ce2de909b7e5fd69,2125,SOLUTION DELIVERY,2025-07-04 15:06:56.451119,2025-07-04 15:07:33.551200,cartoes_credito_outros_produtos,ai
ce2de909b7e5fd69,2126,INTENT EXPANSION,2025-07-04 15:07:33.551200,2025-07-04 15:11:32.901149,,human
ce2de909b7e5fd69,2127,RESPONSE WITHOUT SOLUTION,2025-07-04 15:11:32.901149,2025-07-04 15:12:00.757633,cartoes_credito_outros_produtos,ai
ce2de909b7e5fd69,2128,FINALIZATION WITH COMPLAINT,2025-07-04 15:12:00.757633,2025-07-04 15:14:19.646853,,human
ce2de909b7e5fd69,2129,END-DIALOGUE-SYSTEM,2025-07-04 15:14:19.646853,2025-07-04 15:14:19.646853,,syst
ce7b388b3349dca7,2130,START-DIALOGUE-SYTEM,2025-07-15 15:32:54.289563,2025-07-15 15:32:54.289563,,syst
ce7b388b3349dca7,2131,CHATBOT INITIAL GREETING,2025-07-15 15:32:54.289563,2025-07-15 15:32:55.289563,,ai
ce7b388b3349dca7,2132,FINALIZATION WITH COMPLAINT,2025-07-15 15:32:55.289563,2025-07-15 15:44:11.465978,,human
ce7b388b3349dca7,2133,PROACTIVE CLARIFICATION,2025-07-15 15:44:11.465978,2025-07-15 15:45:03.330947,cartoes_credito_outros_produtos,ai
ce7b388b3349dca7,2134,RESPONSE WITH DISSATISFACTION,2025-07-15 15:45:03.330947,2025-07-15 15:58:26.771681,,human
ce7b388b3349dca7,2135,DATA RESPONSE,2025-07-15 15:58:26.771681,2025-07-15 15:59:04.542630,cartoes_credito_outros_produtos,ai
ce7b388b3349dca7,2136,FINALIZATION WITH COMPLAINT,2025-07-15 15:59:04.542630,2025-07-15 16:13:37.989884,,human
ce7b388b3349dca7,2137,DATA RESPONSE,2025-07-15 16:13:37.989884,2025-07-15 16:14:19.945423,cartoes_credito_outros_produtos,ai
ce7b388b3349dca7,2138,FINALIZATION WITH COMPLAINT,2025-07-15 16:14:19.945423,2025-07-15 16:27:54.152283,,human
ce7b388b3349dca7,2139,END-DIALOGUE-SYSTEM,2025-07-15 16:27:54.152283,2025-07-15 16:27:54.152283,,syst
ceb9bec468335883,2140,START-DIALOGUE-SYTEM,2025-06-26 20:38:19.021892,2025-06-26 20:38:19.021892,,syst
ceb9bec468335883,2141,CHATBOT INITIAL GREETING,2025-06-26 20:38:19.021892,2025-06-26 20:38:20.021892,,ai
ceb9bec468335883,2142,FINALIZATION WITH COMPLAINT,2025-06-26 20:38:20.021892,2025-06-26 20:39:52.534901,,human
ceb9bec468335883,2143,PROACTIVE CLARIFICATION,2025-06-26 20:39:52.534901,2025-06-26 20:40:30.632798,cartoes_credito_outros_produtos,ai
ceb9bec468335883,2144,FINALIZATION WITH COMPLAINT,2025-06-26 20:40:30.632798,2025-06-26 20:42:24.272096,,human
ceb9bec468335883,2145,DATA RESPONSE,2025-06-26 20:42:24.272096,2025-06-26 20:43:09.605389,cartoes_credito_outros_produtos,ai
ceb9bec468335883,2146,FINALIZATION WITH COMPLAINT,2025-06-26 20:43:09.605389,2025-06-26 20:45:02.797560,,human
ceb9bec468335883,2147,PROACTIVE CLARIFICATION,2025-06-26 20:45:02.797560,2025-06-26 20:45:40.646760,cartoes_credito_outros_produtos,ai
ceb9bec468335883,2148,RESPONSE WITH DISSATISFACTION,2025-06-26 20:45:40.646760,2025-06-26 20:47:10.654271,,human
ceb9bec468335883,2149,PROACTIVE CLARIFICATION,2025-06-26 20:47:10.654271,2025-06-26 20:47:50.897929,cartoes_credito_outros_produtos,ai
ceb9bec468335883,2150,FINALIZATION WITH COMPLAINT,2025-06-26 20:47:50.897929,2025-06-26 20:49:31.049570,,human
ceb9bec468335883,2151,PROACTIVE CLARIFICATION,2025-06-26 20:49:31.049570,2025-06-26 20:50:22.398122,cartoes_credito_outros_produtos,ai
ceb9bec468335883,2152,SOLUTION REJECTION,2025-06-26 20:50:22.398122,2025-06-26 20:51:33.033966,,human
ceb9bec468335883,2153,END-DIALOGUE-SYSTEM,2025-06-26 20:51:33.033966,2025-06-26 20:51:33.033966,,syst
cf00a21092a5e5e0,2154,START-DIALOGUE-SYTEM,2025-07-12 22:08:54.862812,2025-07-12 22:08:54.862812,,syst
cf00a21092a5e5e0,2155,CHATBOT INITIAL GREETING,2025-07-12 22:08:54.862812,2025-07-12 22:08:55.862812,,ai
cf00a21092a5e5e0,2156,STRESS DETECTION,2025-07-12 22:08:55.862812,2025-07-12 22:14:22.947813,,human
cf00a21092a5e5e0,2157,PROACTIVE CLARIFICATION,2025-07-12 22:14:22.947813,2025-07-12 22:15:08.300311,cartoes_credito_outros_produtos,ai
cf00a21092a5e5e0,2158,SOLUTION REJECTION,2025-07-12 22:15:08.300311,2025-07-12 22:20:04.485476,,human
cf00a21092a5e5e0,2159,PROACTIVE CLARIFICATION,2025-07-12 22:20:04.485476,2025-07-12 22:21:03.535587,cartoes_credito_outros_produtos,ai
cf00a21092a5e5e0,2160,STRESS DETECTION,2025-07-12 22:21:03.535587,2025-07-12 22:24:56.100848,,human
cf00a21092a5e5e0,2161,SOLUTION DELIVERY,2025-07-12 22:24:56.100848,2025-07-12 22:25:45.467454,cartoes_credito_outros_produtos,ai
cf00a21092a5e5e0,2162,SPONTANEOUS THANK,2025-07-12 22:25:45.467454,2025-07-12 22:29:21.606852,,human
cf00a21092a5e5e0,2163,PROACTIVE CLARIFICATION,2025-07-12 22:29:21.606852,2025-07-12 22:30:14.360410,cartoes_credito_outros_produtos,ai
cf00a21092a5e5e0,2164,SPONTANEOUS THANK,2025-07-12 22:30:14.360410,2025-07-12 22:33:20.567234,,human
cf00a21092a5e5e0,2165,END-DIALOGUE-SYSTEM,2025-07-12 22:33:20.567234,2025-07-12 22:33:20.567234,,syst
cf46ba31759a7cd0,2166,START-DIALOGUE-SYTEM,2025-07-24 13:35:37.229261,2025-07-24 13:35:37.229261,,syst
cf46ba31759a7cd0,2167,CHATBOT INITIAL GREETING,2025-07-24 13:35:37.229261,2025-07-24 13:35:38.229261,,ai
cf46ba31759a7cd0,2168,FINALIZATION WITH COMPLAINT,2025-07-24 13:35:38.229261,2025-07-24 13:40:53.080237,,human
cf46ba31759a7cd0,2169,SOLUTION DELIVERY,2025-07-24 13:40:53.080237,2025-07-24 13:41:33.339922,cartoes_credito_outros_produtos,ai
cf46ba31759a7cd0,2170,FINALIZATION WITH COMPLAINT,2025-07-24 13:41:33.339922,2025-07-24 13:47:29.853387,,human
cf46ba31759a7cd0,2171,PROACTIVE CLARIFICATION,2025-07-24 13:47:29.853387,2025-07-24 13:48:13.980785,cartoes_credito_outros_produtos,ai
cf46ba31759a7cd0,2172,FINALIZATION WITH COMPLAINT,2025-07-24 13:48:13.980785,2025-07-24 13:54:36.454915,,human
cf46ba31759a7cd0,2173,SOLUTION DELIVERY,2025-07-24 13:54:36.454915,2025-07-24 13:55:26.330282,cartoes_credito_outros_produtos,ai
cf46ba31759a7cd0,2174,FINALIZATION WITH COMPLAINT,2025-07-24 13:55:26.330282,2025-07-24 14:02:01.096027,,human
cf46ba31759a7cd0,2175,PROACTIVE CLARIFICATION,2025-07-24 14:02:01.096027,2025-07-24 14:02:53.934723,cartoes_credito_outros_produtos,ai
cf46ba31759a7cd0,2176,FINALIZATION WITH COMPLAINT,2025-07-24 14:02:53.934723,2025-07-24 14:08:26.091793,,human
cf46ba31759a7cd0,2177,END-DIALOGUE-SYSTEM,2025-07-24 14:08:26.091793,2025-07-24 14:08:26.091793,,syst
d28d9b9da2488390,2178,START-DIALOGUE-SYTEM,2025-07-15 21:39:48.296469,2025-07-15 21:39:48.296469,,syst
d28d9b9da2488390,2179,CHATBOT INITIAL GREETING,2025-07-15 21:39:48.296469,2025-07-15 21:39:49.296469,,ai
d28d9b9da2488390,2180,SOLUTION REJECTION,2025-07-15 21:39:49.296469,2025-07-15 21:42:01.529912,,human
d28d9b9da2488390,2181,PROACTIVE CLARIFICATION,2025-07-15 21:42:01.529912,2025-07-15 21:42:44.713470,cartoes_credito_outros_produtos,ai
d28d9b9da2488390,2182,SOLUTION REJECTION,2025-07-15 21:42:44.713470,2025-07-15 21:45:33.529283,,human
d28d9b9da2488390,2183,PROACTIVE CLARIFICATION,2025-07-15 21:45:33.529283,2025-07-15 21:46:13.957926,cartoes_credito_outros_produtos,ai
d28d9b9da2488390,2184,FINALIZATION WITH COMPLAINT,2025-07-15 21:46:13.957926,2025-07-15 21:48:13.430459,,human
d28d9b9da2488390,2185,END-DIALOGUE-SYSTEM,2025-07-15 21:48:13.430459,2025-07-15 21:48:13.430459,,syst
d31fab61f334d9b5,2186,START-DIALOGUE-SYTEM,2025-07-13 05:40:08.110099,2025-07-13 05:40:08.110099,,syst
d31fab61f334d9b5,2187,CHATBOT INITIAL GREETING,2025-07-13 05:40:08.110099,2025-07-13 05:40:09.110099,,ai
d31fab61f334d9b5,2188,CANCELLATION REQUEST,2025-07-13 05:40:09.110099,2025-07-13 05:44:07.979750,,human
d31fab61f334d9b5,2189,SOLUTION DELIVERY,2025-07-13 05:44:07.979750,2025-07-13 05:44:46.163019,cartoes_credito_outros_produtos,ai
d31fab61f334d9b5,2190,CANCELLATION REQUEST,2025-07-13 05:44:46.163019,2025-07-13 05:49:18.780081,,human
d31fab61f334d9b5,2191,PROACTIVE CLARIFICATION,2025-07-13 05:49:18.780081,2025-07-13 05:49:54.908630,cartoes_credito_outros_produtos,ai
d31fab61f334d9b5,2192,CANCELLATION REQUEST,2025-07-13 05:49:54.908630,2025-07-13 05:54:03.291578,,human
d31fab61f334d9b5,2193,END-DIALOGUE-SYSTEM,2025-07-13 05:54:03.291578,2025-07-13 05:54:03.291578,,syst
d3576807688b4597,2194,START-DIALOGUE-SYTEM,2025-07-14 18:19:00.611949,2025-07-14 18:19:00.611949,,syst
d3576807688b4597,2195,CHATBOT INITIAL GREETING,2025-07-14 18:19:00.611949,2025-07-14 18:19:01.611949,,ai
d3576807688b4597,2196,INTENT CLARIFICATION,2025-07-14 18:19:01.611949,2025-07-14 18:27:27.962477,,human
d3576807688b4597,2197,PROACTIVE CLARIFICATION,2025-07-14 18:27:27.962477,2025-07-14 18:28:10.749249,cartoes_credito_outros_produtos,ai
d3576807688b4597,2198,ALTERNATIVE CHANNEL REQUEST,2025-07-14 18:28:10.749249,2025-07-14 18:40:12.402999,,human
d3576807688b4597,2199,DATA RESPONSE,2025-07-14 18:40:12.402999,2025-07-14 18:40:58.629601,cartoes_credito_outros_produtos,ai
d3576807688b4597,2200,RESPONSE DOUBT,2025-07-14 18:40:58.629601,2025-07-14 18:51:25.987751,,human
d3576807688b4597,2201,SOLUTION DELIVERY,2025-07-14 18:51:25.987751,2025-07-14 18:52:10.733658,cartoes_credito_outros_produtos,ai
d3576807688b4597,2202,SPONTANEOUS THANK,2025-07-14 18:52:10.733658,2025-07-14 19:01:01.663917,,human
d3576807688b4597,2203,END-DIALOGUE-SYSTEM,2025-07-14 19:01:01.663917,2025-07-14 19:01:01.663917,,syst
d3c79828f9bcf8a6,2204,START-DIALOGUE-SYTEM,2025-07-11 23:24:48.743732,2025-07-11 23:24:48.743732,,syst
d3c79828f9bcf8a6,2205,CHATBOT INITIAL GREETING,2025-07-11 23:24:48.743732,2025-07-11 23:24:49.743732,,ai
d3c79828f9bcf8a6,2206,INTENT EXPANSION,2025-07-11 23:24:49.743732,2025-07-11 23:28:04.276650,,human
d3c79828f9bcf8a6,2207,DATA RESPONSE,2025-07-11 23:28:04.276650,2025-07-11 23:28:37.608058,cartoes_credito_outros_produtos,ai
d3c79828f9bcf8a6,2208,INTENT EXPANSION,2025-07-11 23:28:37.608058,2025-07-11 23:31:37.731363,,human
d3c79828f9bcf8a6,2209,DATA RESPONSE,2025-07-11 23:31:37.731363,2025-07-11 23:32:12.165646,cartoes_credito_outros_produtos,ai
d3c79828f9bcf8a6,2210,USER FEEDBACK,2025-07-11 23:32:12.165646,2025-07-11 23:35:24.861327,,human
d3c79828f9bcf8a6,2211,SOLUTION DELIVERY,2025-07-11 23:35:24.861327,2025-07-11 23:35:54.561791,cartoes_credito_outros_produtos,ai
d3c79828f9bcf8a6,2212,USER FEEDBACK,2025-07-11 23:35:54.561791,2025-07-11 23:38:46.045588,,human
d3c79828f9bcf8a6,2213,END-DIALOGUE-SYSTEM,2025-07-11 23:38:46.045588,2025-07-11 23:38:46.045588,,syst
d4a0ecf1285e928f,2214,START-DIALOGUE-SYTEM,2025-07-10 01:16:10.571115,2025-07-10 01:16:10.571115,,syst
d4a0ecf1285e928f,2215,CHATBOT INITIAL GREETING,2025-07-10 01:16:10.571115,2025-07-10 01:16:11.571115,,ai
d4a0ecf1285e928f,2216,FRAUD REPORT,2025-07-10 01:16:11.571115,2025-07-10 01:19:47.293606,,human
d4a0ecf1285e928f,2217,SOLUTION DELIVERY,2025-07-10 01:19:47.293606,2025-07-10 01:20:30.541598,cartoes_credito_outros_produtos,ai
d4a0ecf1285e928f,2218,FRAUD REPORT,2025-07-10 01:20:30.541598,2025-07-10 01:24:23.229854,,human
d4a0ecf1285e928f,2219,PROACTIVE CLARIFICATION,2025-07-10 01:24:23.229854,2025-07-10 01:25:04.898308,cartoes_credito_outros_produtos,ai
d4a0ecf1285e928f,2220,SOLUTION REJECTION,2025-07-10 01:25:04.898308,2025-07-10 01:27:28.995433,,human
d4a0ecf1285e928f,2221,PROACTIVE CLARIFICATION,2025-07-10 01:27:28.995433,2025-07-10 01:28:07.531633,cartoes_credito_outros_produtos,ai
d4a0ecf1285e928f,2222,FINALIZATION WITH COMPLAINT,2025-07-10 01:28:07.531633,2025-07-10 01:30:41.747530,,human
d4a0ecf1285e928f,2223,END-DIALOGUE-SYSTEM,2025-07-10 01:30:41.747530,2025-07-10 01:30:41.747530,,syst
d4b76cd1368ddb3b,2224,START-DIALOGUE-SYTEM,2025-06-29 20:50:50.540778,2025-06-29 20:50:50.540778,,syst
d4b76cd1368ddb3b,2225,CHATBOT INITIAL GREETING,2025-06-29 20:50:50.540778,2025-06-29 20:50:51.540778,,ai
d4b76cd1368ddb3b,2226,CANCELLATION REQUEST,2025-06-29 20:50:51.540778,2025-06-29 21:00:40.836716,,human
d4b76cd1368ddb3b,2227,SOLUTION DELIVERY,2025-06-29 21:00:40.836716,2025-06-29 21:01:19.605131,cartoes_credito_outros_produtos,ai
d4b76cd1368ddb3b,2228,CANCELLATION REQUEST,2025-06-29 21:01:19.605131,2025-06-29 21:09:43.984245,,human
d4b76cd1368ddb3b,2229,SOLUTION DELIVERY,2025-06-29 21:09:43.984245,2025-06-29 21:10:20.120051,cartoes_credito_outros_produtos,ai
d4b76cd1368ddb3b,2230,CANCELLATION REQUEST,2025-06-29 21:10:20.120051,2025-06-29 21:18:38.650756,,human
d4b76cd1368ddb3b,2231,END-DIALOGUE-SYSTEM,2025-06-29 21:18:38.650756,2025-06-29 21:18:38.650756,,syst
d547e8950494d36a,2232,START-DIALOGUE-SYTEM,2025-07-17 21:36:56.897529,2025-07-17 21:36:56.897529,,syst
d547e8950494d36a,2233,CHATBOT INITIAL GREETING,2025-07-17 21:36:56.897529,2025-07-17 21:36:57.897529,,ai
d547e8950494d36a,2234,URGENCY WITH AGGRESSIVE LANGUAGE,2025-07-17 21:36:57.897529,2025-07-17 21:45:14.560461,,human
d547e8950494d36a,2235,PROACTIVE CLARIFICATION,2025-07-17 21:45:14.560461,2025-07-17 21:45:57.777362,cartoes_credito_outros_produtos,ai
d547e8950494d36a,2236,RESPONSE WITH DISSATISFACTION,2025-07-17 21:45:57.777362,2025-07-17 21:54:21.817650,,human
d547e8950494d36a,2237,DATA RESPONSE,2025-07-17 21:54:21.817650,2025-07-17 21:55:02.121675,cartoes_credito_outros_produtos,ai
d547e8950494d36a,2238,SOLUTION REJECTION,2025-07-17 21:55:02.121675,2025-07-17 22:06:48.701986,,human
d547e8950494d36a,2239,SOLUTION DELIVERY,2025-07-17 22:06:48.701986,2025-07-17 22:07:29.567036,cartoes_credito_outros_produtos,ai
d547e8950494d36a,2240,FINALIZATION WITH COMPLAINT,2025-07-17 22:07:29.567036,2025-07-17 22:16:30.198175,,human
d547e8950494d36a,2241,END-DIALOGUE-SYSTEM,2025-07-17 22:16:30.198175,2025-07-17 22:16:30.198175,,syst
d61beb2b76713cb6,2242,START-DIALOGUE-SYTEM,2025-07-07 16:00:27.160581,2025-07-07 16:00:27.160581,,syst
d61beb2b76713cb6,2243,CHATBOT INITIAL GREETING,2025-07-07 16:00:27.160581,2025-07-07 16:00:28.160581,,ai
d61beb2b76713cb6,2244,CANCELLATION REQUEST,2025-07-07 16:00:28.160581,2025-07-07 16:09:27.088832,,human
d61beb2b76713cb6,2245,PROACTIVE CLARIFICATION,2025-07-07 16:09:27.088832,2025-07-07 16:10:16.046311,cartoes_credito_outros_produtos,ai
